Cellactive,Cuidado de la piel,Anti-age,Longevity Cream,50g,22000,37000,Crema longevidad,cellactive-longevity-cream,https://www.lidherma.com.ar/thumbnails/lidherma_cellactive_longevity_cream1_310xauto.jpg
Detoxify,Cuidado de la piel,Limpieza,Deep Cleanser Gel,110g,14000,24000,Gel limpiador profundo,detoxify-deep-cleanser-gel,https://www.lidherma.com.ar/thumbnails/ldh_detoxify_cleanser_480_310xauto.jpg
Detoxify,Cuidado de la piel,Limpieza,Deep Cleanser Gel,480g,21500,35000,Gel limpiador profundo,detoxify-deep-cleanser-gel-480g,https://www.lidherma.com.ar/thumbnails/ldh_detoxify_cleanser_480_310xauto.jpg
Detoxify,Cuidado de la piel,Hidratación,Facial Emulsion,50g,18000,29500,Emulsión facial,detoxify-facial-emulsion,https://www.lidherma.com.ar/thumbnails/lidherma_detoxify_facial_emulsion1_310xauto.jpg
Dherma Science,Cuidado de la piel,Anti-age avanzado,Advanced Formula,32g,28000,45000,Fórmula avanzada,dherma-science-advanced-formula,https://www.lidherma.com.ar/thumbnails/lidherma_dherma_science_advanced_formula1_310xauto.jpg
Dherma Science,Cuidado de la piel,Contorno de ojos,Eye Drone Technology,15g,26000,40000,Contorno de ojos,dherma-science-eye-drone-technology,https://www.lidherma.com.ar/thumbnails/lidherma_dherma_science_eye_drone1_310xauto.jpg
Dherma Science,Cuidado de la piel,Noche,Night Reset Cream,50g,30000,48000,Crema nocturna,dherma-science-night-reset-cream,https://www.lidherma.com.ar/thumbnails/lidherma_dherma_science_night_reset_cream1_310xauto.jpg
Dherma Science,Cuidado de la piel,Tratamiento,Proteo-C Solution,10 ampollas x 2ml,28000,44000,Ampollas tratamiento,dherma-science-proteo-c-solution,https://www.lidherma.com.ar/thumbnails/lidherma_dherma_science_proteo_c_solution1_310xauto.jpg
Dherma Science,Cuidado de la piel,Tratamiento,Treatment Oil,34ml,26000,42000,Aceite tratamiento,dherma-science-treatment-oil,https://www.lidherma.com.ar/thumbnails/dherma_science_treatment_oil_310xauto.jpg
Hyaluronic 4D,Cuidado de la piel,Hidratación multidimensional,Cleansing Foam,145ml,16000,26500,Espuma limpiadora,hyaluronic-4d-cleansing-foam,https://www.lidherma.com.ar/thumbnails/lidherma_hyaluronic_4d_cleansing_foam1_310xauto.jpg
Hyaluronic 4D,Cuidado de la piel,Contorno de ojos,Eyes,15g,23500,38500,Contorno de ojos,hyaluronic-4d-eyes,https://www.lidherma.com.ar/thumbnails/lidherma_hyaluronic_4d_eyes1_310xauto.jpg
Hyaluronic 4D,Cuidado de la piel,Hidratación multidimensional,Face Cream,50g,25500,42500,Crema facial,hyaluronic-4d-face-cream,https://www.lidherma.com.ar/thumbnails/lidherma_hyaluronic_4d_face_cream1_310xauto.jpg
Hyaluronic 4D,Cuidado de la piel,Hidratación multidimensional,Face Mask,150g,21000,33500,Mascarilla facial,hyaluronic-4d-face-mask,https://www.lidherma.com.ar/thumbnails/lidherma_hyaluronic_4d_face_mask1_310xauto.jpg
Hyaluronic 4D,Cuidado de la piel,Hidratación multidimensional,Rich Cream,50g,25000,41500,Crema rica,hyaluronic-4d-rich-cream,https://www.lidherma.com.ar/thumbnails/lidherma_hyaluronic_4d_rich_cream1_310xauto.jpg
Hyaluronic 4D,Cuidado de la piel,Hidratación multidimensional,Serum,30g,24000,39000,Serum facial,hyaluronic-4d-serum,https://www.lidherma.com.ar/thumbnails/lidherma_hyaluronic_4d_serum1_310xauto.jpg
Hydrapore,Cuidado de la piel,Hidratación profunda,Contorno de Ojos,15ml,16500,27500,Contorno de ojos,hydrapore-contorno-de-ojos,https://www.lidherma.com.ar/thumbnails/lidherma_hydrapore_contorno_de_ojos1_310xauto.jpg
Hydrapore,Cuidado de la piel,Hidratación profunda,Gel Cream,50g,22000,35500,Gel crema,hydrapore-gel-cream,https://www.lidherma.com.ar/thumbnails/lidherma_hydrapore_gel_cream1_310xauto.jpg
Hydrapore,Cuidado de la piel,Hidratación profunda,Moisturizing Lotion,125ml,14500,24500,Loción hidratante,hydrapore-moisturizing-lotion,https://www.lidherma.com.ar/thumbnails/hydrapore_lotion_125_ml3_310xauto.png
Matt Balance,Cuidado de la piel,Piel grasa,Cleansing Gel,180ml,16500,27000,Gel limpiador,matt-balance-cleansing-gel,https://www.lidherma.com.ar/thumbnails/matt_balance_cleansing_gel_cuadrada1_310xauto.png
Matt Balance,Cuidado de la piel,Piel grasa,Cream,50g,19000,31000,Crema matificante,matt-balance-cream,https://www.lidherma.com.ar/thumbnails/matt_balance_creama_gel_cudrada1_310xauto.png
Matt Balance,Cuidado de la piel,Piel grasa,Lotion,125ml,17000,27000,Loción equilibrante,matt-balance-lotion,https://www.lidherma.com.ar/thumbnails/matt_balance_lotion_cuadrda1_310xauto.png
Niacinamide+,Cuidado de la piel,Tratamiento poros,Micellar Water,190ml,17500,28000,Agua micelar,niacinamide-micellar-water,https://www.lidherma.com.ar/thumbnails/niacinamide_micellar_water_foto_producto1_310xauto.png
Niacinamide+,Cuidado de la piel,Tratamiento poros,Serum,30g,24500,39500,Serum facial,niacinamide-serum,https://www.lidherma.com.ar/thumbnails/niacinamide_serum_foto_producto1_310xauto.png
Niacinamide+,Cuidado de la piel,Tratamiento poros,Cream,50g,26000,42000,Crema facial,niacinamide-cream,https://www.lidherma.com.ar/thumbnails/niacinamide_cream_foto_producto1_310xauto.png
Plasma Infusion,Cuidado de la piel,Rejuvenecimiento,Eye Contour,15g,20000,33000,Contorno de ojos,plasma-infusion-eye-contour,https://www.lidherma.com.ar/thumbnails/lidherma_plasma_infusion_eye_contour1_310xauto.jpg
Plasma Infusion,Cuidado de la piel,Rejuvenecimiento,Face Cream,50g,24000,40500,Crema facial,plasma-infusion-face-cream,https://www.lidherma.com.ar/thumbnails/lidherma_plasma_infusion_face_cream1_310xauto.jpg
Plasma Infusion,Cuidado de la piel,Rejuvenecimiento,Face Mask,150g,16500,26500,Mascarilla facial,plasma-infusion-face-mask,https://www.lidherma.com.ar/thumbnails/lidherma_plasma_infusion_face_mask_310xauto.jpg
Plasma Infusion,Cuidado de la piel,Rejuvenecimiento,Serum,30g,20500,34000,Serum facial,plasma-infusion-serum,https://www.lidherma.com.ar/thumbnails/lidherma_plasma_infusion_serum1_310xauto.jpg
Plasma Infusion,Cuidado de la piel,Rejuvenecimiento,Soft Face Cream,50g,25000,42500,Crema facial suave,plasma-infusion-soft-face-cream,https://www.lidherma.com.ar/thumbnails/lidherma_plasma_infusion_soft_face_cream1_310xauto.jpg
Renovage,Cuidado de la piel,Renovación celular,Formula Mandelico,50g,16500,27500,Renovador celular,renovage-formula-mandelico,https://www.lidherma.com.ar/thumbnails/lidherma_formula_mandelico1_310xauto.jpg
Renovage,Cuidado de la piel,Renovación celular,Ultra Renova Pads,30u,17500,29000,Discos renovadores,renovage-ultra-renova-pads,https://www.lidherma.com.ar/thumbnails/renova_pads_nuevo_packaging_foto_adaptada1_310xauto.png
Renovage,Cuidado de la piel,Renovación celular,Ultra Retinol,30g,14000,20500,Serum retinol,renovage-ultra-retinol,https://www.lidherma.com.ar/thumbnails/ultra_retinol_nuevo_envase3_310xauto.png
Vita B12+,Cuidado de la piel,Vitaminas,Cream,50g,24000,39500,Crema facial,vita-b12-cream,https://www.lidherma.com.ar/thumbnails/vita_b12_cream_producto7_310xauto.png
Vita B12+,Cuidado de la piel,Vitaminas,Emulsion,30ml,22000,35500,Emulsión facial,vita-b12-emulsion,https://www.lidherma.com.ar/thumbnails/vita_b12_emulsion_producto3_310xauto.png
Vita B12+,Cuidado de la piel,Contorno de ojos,Eye Contour,15g,21500,35000,Contorno de ojos,vita-b12-eye-contour,https://www.lidherma.com.ar/thumbnails/vita_b12_contorno_producto3_310xauto.png
Mímika,Maquillaje,Limpieza,Cleanser,30 unidades,6500,9500,Desmaquillante,mimika-cleanser,https://www.lidherma.com.ar/thumbnails/mimika_cleanser_310xauto.jpg
Mímika,Maquillaje,Base,Texture,32g,19500,28000,Base facial,mimika-texture,https://www.lidherma.com.ar/thumbnails/mimika_texture_310xauto.jpg
Mímika,Maquillaje,Base,Radiant Primer,25g,15500,23000,Primer facial,mimika-radiant-primer,https://www.lidherma.com.ar/thumbnails/radiant_primer_310xauto.jpg
Mímika,Maquillaje,Base,Perfect Skin Antiage Nude,35g,25000,36000,Base anti-age,mimika-perfect-skin-antiage-nude,https://www.lidherma.com.ar/thumbnails/mimika_perfect_skin_nude_310xauto.jpg
Mímika,Maquillaje,Base,Perfect Skin Antiage Beige,35g,25000,36000,Base anti-age,mimika-perfect-skin-antiage-beige,https://www.lidherma.com.ar/thumbnails/mimika_perfect_skin_beige_310xauto.jpg
Mímika,Maquillaje,Base,Perfect Skin Antiage Bronce,35g,25000,36000,Base anti-age,mimika-perfect-skin-antiage-bronce,https://www.lidherma.com.ar/thumbnails/mimika_perfect_skin_bronce_310xauto.jpg
Mímika,Maquillaje,Correctores,Serum Concealer Light,8g,17000,24000,Corrector serum,mimika-serum-concealer-light,https://www.lidherma.com.ar/thumbnails/mimika_serum_concealer_light_310xauto.jpg
Mímika,Maquillaje,Correctores,Serum Concealer Medium,8g,17000,24000,Corrector serum,mimika-serum-concealer-medium,https://www.lidherma.com.ar/thumbnails/mimika_serum_concealer_medium_310xauto.jpg
Mímika,Maquillaje,Correctores,Serum Concealer Neutral,8g,17000,24000,Corrector serum,mimika-serum-concealer-neutral,https://www.lidherma.com.ar/thumbnails/mimika_serum_concealer_neutral_310xauto.jpg
Mímika,Maquillaje,Correctores,Treatment Concealer Beige,2.5g,10500,15500,Corrector tratamiento,mimika-treatment-concealer-beige,https://www.lidherma.com.ar/thumbnails/mimika_treatment_concealer_beige_310xauto.jpg
Mímika,Maquillaje,Correctores,Treatment Concealer Green,2.5g,10500,15500,Corrector tratamiento,mimika-treatment-concealer-green,https://www.lidherma.com.ar/thumbnails/mimika_treatment_concealer_green_310xauto.jpg
Mímika,Maquillaje,Correctores,Treatment Concealer Yellow,2.5g,10500,15500,Corrector tratamiento,mimika-treatment-concealer-yellow,https://www.lidherma.com.ar/thumbnails/lidherma_mmk_corrector_yellow1_310xauto.jpg
Mímika,Maquillaje,Rubores,Powder Blush Golden,3g,13500,19500,Rubor en polvo,mimika-powder-blush-golden,https://www.lidherma.com.ar/thumbnails/mimika_powder_blush_golden_310xauto.jpg
Mímika,Maquillaje,Rubores,Powder Blush Peach,3g,13500,19500,Rubor en polvo,mimika-powder-blush-peach,https://www.lidherma.com.ar/thumbnails/mimika_powder_blush_peach_310xauto.jpg
Mímika,Maquillaje,Cejas,Brow Styler Brown,2.5g,13500,19500,Definidor de cejas,mimika-brow-styler-brown,https://www.lidherma.com.ar/thumbnails/mmk_brow_styler_brown_web_001_11_310xauto.jpg
Mímika,Maquillaje,Cejas,Brow Styler Taupe,2.5g,13500,19500,Definidor de cejas,mimika-brow-styler-taupe,https://www.lidherma.com.ar/thumbnails/mimika_brow_styler_taupe_310xauto.jpg
Mímika,Maquillaje,Ojos,Liquid Eyeliner Gray,1g,13500,20000,Delineador líquido,mimika-liquid-eyeliner-gray,https://www.lidherma.com.ar/thumbnails/mimika_liquid_eyeliner_gray_310xauto.jpg
Mímika,Maquillaje,Ojos,Treatment Mascara Black,5g,14000,20000,Máscara tratamiento,mimika-treatment-mascara-black,https://www.lidherma.com.ar/thumbnails/mimika_treatment_mascara_black_310xauto.jpg
Mímika,Maquillaje,Ojos,Waterproof Eyeliner Black,0.28g,15000,22000,Delineador waterproof,mimika-waterproof-eyeliner-black,https://www.lidherma.com.ar/thumbnails/mimika_waterproof_eyeliner_black_310xauto.jpg
Mímika,Maquillaje,Ojos,Waterproof Eyeliner Brown,0.28g,13500,19500,Delineador waterproof,mimika-waterproof-eyeliner-brown,https://www.lidherma.com.ar/thumbnails/mimika_waterproof_eyeliner_brown_310xauto.jpg
Mímika,Maquillaje,Labios,Hyaluronic Lip Balm,3g,16000,23000,Bálsamo labial,mimika-hyaluronic-lip-balm,https://www.lidherma.com.ar/thumbnails/mimika_hyaluronic_lip_balm_310xauto.jpg
Mímika,Maquillaje,Labios,Repair Lip Balm,2.3g,15000,21500,Bálsamo reparador,mimika-repair-lip-balm,https://www.lidherma.com.ar/thumbnails/mimika_repair_lip_balm_310xauto.jpg
Mímika,Maquillaje,Labios,Lipgloss Champagne,2g,11000,15000,Brillo labial,mimika-lipgloss-champagne,https://www.lidherma.com.ar/thumbnails/mimika_lipgloss_champagne_310xauto.jpg
Mímika,Maquillaje,Labios,Lipgloss Clear,2g,11000,15000,Brillo labial,mimika-lipgloss-clear,https://www.lidherma.com.ar/thumbnails/mimika_lipgloss_clear_310xauto.jpg
Mímika,Maquillaje,Labios,Lipgloss Nude,2g,11000,15000,Brillo labial,mimika-lipgloss-nude,https://www.lidherma.com.ar/thumbnails/mmika_lipgloss_nude1_310xauto.png
Mímika,Maquillaje,Labios,Lipgloss Rose,2g,11000,15000,Brillo labial,mimika-lipgloss-rose,https://www.lidherma.com.ar/thumbnails/mmika_lipgloss_ros1_310xauto.png
Mímika,Maquillaje,Labios,Lipstick Blackberry,3.5g,13500,19500,Lápiz lab
